도서명,저자,출판연도,이미지_URL_L,책_종류,세부_분야,출판연도_정규화
Master of the Game,Sidney Sheldon,1982,https://images.gr-assets.com/books/1170095440m/43330.jpg,문과 책,인문/사회/문학,0.9907087868330238
The Body Farm,Patricia Cornwell,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.99389434563313
The Boy Next Door,Meg Cabot,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9960180514998673
Shūtur eli sharrī,"Anonymous, N.K. Sandars",-1750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.0
The Luxe,Anna Godbersen,2007,https://images.gr-assets.com/books/1323438343m/1254951.jpg,문과 책,인문/사회/문학,0.9973453676665782
The Complete Tales of Beatrix Potter,Beatrix Potter,1986,https://images.gr-assets.com/books/1355114621m/19330.jpg,문과 책,인문/사회/문학,0.9917706397663923
American Pastoral,Philip Roth,1997,https://images.gr-assets.com/books/1203002984m/11650.jpg,문과 책,인문/사회/문학,0.9946907353331564
Big Magic,Elizabeth Gilbert,2015,https://images.gr-assets.com/books/1451446242m/24453082.jpg,문과 책,인문/사회/문학,0.9994690735333156
Skin Game,Jim Butcher,2014,https://images.gr-assets.com/books/1387236318m/19486421.jpg,문과 책,인문/사회/문학,0.9992036102999735
القرآن‎‎ [al-Qurʾān],Anonymous,609,https://images.gr-assets.com/books/1275263838m/646462.jpg,문과 책,인문/사회/문학,0.6262277674542076
The Darkest Night,Gena Showalter,2008,https://images.gr-assets.com/books/1322237965m/476543.jpg,문과 책,인문/사회/문학,0.9976108308999205
Anathem,Neal Stephenson,2008,https://images.gr-assets.com/books/1488349209m/2845024.jpg,문과 책,인문/사회/문학,0.9976108308999205
The Lacuna,Barbara Kingsolver,2009,https://images.gr-assets.com/books/1480104396m/6433752.jpg,문과 책,인문/사회/문학,0.9978762941332626
Hogfather,Terry Pratchett,1996,https://images.gr-assets.com/books/1416342611m/34532.jpg,문과 책,인문/사회/문학,0.9944252720998141
Open House,Elizabeth Berg,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9954871250331829
The Silver Star,Jeannette Walls,2013,https://images.gr-assets.com/books/1379313690m/16130291.jpg,이과 책,자연/공학,0.9989381470666314
The Hotel New Hampshire,John Irving,1981,https://images.gr-assets.com/books/1318013543m/11768.jpg,문과 책,인문/사회/문학,0.9904433235996815
The Laughing Corpse,Laurell K. Hamilton,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.99389434563313
Key of Light,Nora Roberts,2003,https://images.gr-assets.com/books/1178133365m/762053.jpg,문과 책,인문/사회/문학,0.9962835147332094
Identical,Ellen Hopkins,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9976108308999205
nan,"Roberto Aguirre-Sacasa, Mike Perkins, Laura       Martin, Stephen King",2010,https://images.gr-assets.com/books/1313267746m/7746259.jpg,문과 책,인문/사회/문학,0.9981417573666047
Smokin' Seventeen,"Janet Evanovich, Lorelei King",2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
The Sneetches and Other Stories,Dr. Seuss,1961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9851340589328379
"Polar Bear, Polar Bear, What Do You Hear?","Bill Martin Jr., Eric Carle",1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9907087868330238
데미안,헤르만 헤세,1919,https://images.gr-assets.com/books/1421510580m/24861.jpg,문과 책,인문/사회/문학,0.9739846031324662
"God Bless You, Mr Rosewater or Pearls before Swine",Kurt Vonnegut Jr.,1965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9861959118662067
スキップ・ビート! 1,"Yoshiki Nakamura, Tomo Kimura",2002,https://images.gr-assets.com/books/1173395297m/282282.jpg,문과 책,인문/사회/문학,0.9960180514998673
The Dark Knight Returns,Frank Miller,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9917706397663923
해리 포터,J.K. 롤링,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9952216617998408
The Windup Girl,Paolo Bacigalupi,2009,https://images.gr-assets.com/books/1278940608m/6597651.jpg,문과 책,인문/사회/문학,0.9978762941332626
nan,"Oscar Wilde, Richard Allen Cave",1954,https://images.gr-assets.com/books/1260426623m/92308.jpg,문과 책,인문/사회/문학,0.9832758162994426
Isla and the Happily Ever After,Stephanie Perkins,2014,https://images.gr-assets.com/books/1362064564m/9627755.jpg,문과 책,인문/사회/문학,0.9992036102999735
Magic Bites,Ilona Andrews,2007,https://images.gr-assets.com/books/1331612872m/38619.jpg,문과 책,인문/사회/문학,0.9973453676665782
This Man Confessed,Jodi Ellen Malpas,2013,https://images.gr-assets.com/books/1368274129m/17255265.jpg,문과 책,인문/사회/문학,0.9989381470666314
Suite française,"Irène Némirovsky, Sandra Smith",2004,https://images.gr-assets.com/books/1320445773m/43944.jpg,문과 책,인문/사회/문학,0.9965489779665517
The Letters of Vincent van Gogh,"Vincent van Gogh, Ronald de Leeuw, Mark Roskill, Arnold J. Pomerans",1914,https://images.gr-assets.com/books/1328110665m/395233.jpg,문과 책,인문/사회/문학,0.9726572869657553
Sourcery,Terry Pratchett,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9923015662330767
"Scott Pilgrim, Volume 2",Bryan Lee O'Malley,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Batman,"Grant Morrison, Dave McKean",1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9925670294664191
P.S. I Still Love You,Jenny Han,2015,https://images.gr-assets.com/books/1422881430m/20698530.jpg,문과 책,인문/사회/문학,0.9994690735333156
Memory Man,David Baldacci,2015,https://images.gr-assets.com/books/1421788503m/23153154.jpg,문과 책,인문/사회/문학,0.9994690735333156
Mudbound,Hillary Jordan,2008,https://images.gr-assets.com/books/1296591096m/2138727.jpg,문과 책,인문/사회/문학,0.9976108308999205
Black Hawk Down,Mark Bowden,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9952216617998408
A Darker Shade of Magic,"V.E. Schwab, Victoria Schwab",2015,https://images.gr-assets.com/books/1400322851m/22055262.jpg,문과 책,인문/사회/문학,0.9994690735333156
The Lost City of Z,David Grann,2009,https://images.gr-assets.com/books/1320487318m/3398625.jpg,문과 책,인문/사회/문학,0.9978762941332626
Firefight,Brandon Sanderson,2015,https://images.gr-assets.com/books/1413220816m/15704459.jpg,문과 책,인문/사회/문학,0.9994690735333156
The Magicians' Guild,Trudi Canavan,2001,https://images.gr-assets.com/books/1327356788m/28249.jpg,문과 책,인문/사회/문학,0.9957525882665252
The Necromancer,Michael Scott,2010,https://images.gr-assets.com/books/1320460606m/6693332.jpg,문과 책,인문/사회/문학,0.9981417573666047
61 Hours,Lee Child,2010,https://images.gr-assets.com/books/1320512665m/6977769.jpg,문과 책,인문/사회/문학,0.9981417573666047
Cut,Patricia McCormick,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9954871250331829
George's Marvellous Medicine,"Roald Dahl, Quentin Blake",1981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9904433235996815
A Thousand Acres,Jane Smiley,1991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9930979559331032
The Book of Three,Lloyd Alexander,1964,https://images.gr-assets.com/books/1405184012m/24780.jpg,문과 책,인문/사회/문학,0.9859304486328644
Cry Wolf,Patricia Briggs,2008,https://images.gr-assets.com/books/1310494063m/2355575.jpg,문과 책,인문/사회/문학,0.9976108308999205
Olivia,Ian Falconer,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9954871250331829
Plainsong,Kent Haruf,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9952216617998408
Ghost World,Daniel Clowes,1998,https://images.gr-assets.com/books/1327894702m/62953.jpg,문과 책,인문/사회/문학,0.9949561985664985
Torn,Amanda Hocking,2010,https://images.gr-assets.com/books/1397954544m/11966216.jpg,문과 책,인문/사회/문학,0.9981417573666047
Отцы и дѣти,"Ivan Turgenev, George Reavy, Jane Costlow",1862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9588531988319619
The Goal,"Eliyahu M. Goldratt, Jeff Cox",1984,https://images.gr-assets.com/books/1475538019m/113934.jpg,문과 책,인문/사회/문학,0.991239713299708
Caleb's Crossing,Geraldine Brooks,2011,https://images.gr-assets.com/books/1303284000m/9684523.jpg,문과 책,인문/사회/문학,0.998407220599947
Evernight,Claudia Gray,2008,https://images.gr-assets.com/books/1306376600m/2722413.jpg,문과 책,인문/사회/문학,0.9976108308999205
Bad Luck and Trouble,Lee Child,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
The Jane Austen Book Club,Karen Joy Fowler,2004,https://images.gr-assets.com/books/1309282966m/2152.jpg,문과 책,인문/사회/문학,0.9965489779665517
The Children Act,Ian McEwan,2014,https://images.gr-assets.com/books/1405290619m/21965107.jpg,문과 책,인문/사회/문학,0.9992036102999735
Sizzling Sixteen,Janet Evanovich,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
Elon Musk,Ashlee Vance,2015,https://images.gr-assets.com/books/1404411386m/22543496.jpg,문과 책,인문/사회/문학,0.9994690735333156
Caliban's War,James S.A. Corey,2012,https://images.gr-assets.com/books/1407572377m/12591698.jpg,문과 책,인문/사회/문학,0.9986726838332891
Barely Breathing,Rebecca Donovan,2012,https://images.gr-assets.com/books/1347885288m/13454149.jpg,문과 책,인문/사회/문학,0.9986726838332891
Ἰλιάς ; Ὀδύσσεια,"Homer, Robert Fagles, Bernard Knox",-762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.26227767454207596
Kingdom Come,"Mark Waid, Alex Ross, Elliot S. Maggin",1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9944252720998141
Papillon,Henri Charrière,1969,https://images.gr-assets.com/books/1327865561m/6882.jpg,문과 책,인문/사회/문학,0.9872577647995753
Tipping the Velvet,Sarah Waters,1998,https://images.gr-assets.com/books/1388633460m/56373.jpg,문과 책,인문/사회/문학,0.9949561985664985
The Wishing Spell,"Chris Colfer, Brandon Dorman",2012,https://images.gr-assets.com/books/1326920505m/11607446.jpg,문과 책,인문/사회/문학,0.9986726838332891
The 19th Wife,David Ebershoff,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9976108308999205
Monster,Walter Dean Myers,1999,https://images.gr-assets.com/books/1404962824m/44184.jpg,문과 책,인문/사회/문학,0.9952216617998408
nan,George R.R. Martin,2011,https://images.gr-assets.com/books/1328046798m/9814682.jpg,문과 책,인문/사회/문학,0.998407220599947
Body of Evidence,Patricia Cornwell,1991,https://images.gr-assets.com/books/1341835877m/132336.jpg,문과 책,인문/사회/문학,0.9930979559331032
Saga #1,"Brian K. Vaughan, Fiona Staples",2012,https://images.gr-assets.com/books/1358637990m/16148398.jpg,문과 책,인문/사회/문학,0.9986726838332891
Perfect,Sara Shepard,2007,https://images.gr-assets.com/books/1363681820m/1651302.jpg,문과 책,인문/사회/문학,0.9973453676665782
The Secret of Ella and Micha,Jessica Sorensen,2012,https://images.gr-assets.com/books/1365638597m/15717876.jpg,문과 책,인문/사회/문학,0.9986726838332891
Hounded,Kevin Hearne,2011,https://images.gr-assets.com/books/1327883998m/9533378.jpg,문과 책,인문/사회/문학,0.998407220599947
From a Buick 8,Stephen King,2002,https://images.gr-assets.com/books/1304686732m/22076.jpg,문과 책,인문/사회/문학,0.9960180514998673
Red Mars,Kim Stanley Robinson,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9936288823997876
The Yellow Wall-paper. A story,"Charlotte Perkins Gilman, Elaine Hedges",1892,https://images.gr-assets.com/books/1351778524m/286957.jpg,문과 책,인문/사회/문학,0.9668170958322273
The Time Machine and The Invisible Man,"H.G. Wells, Alfred MacAdam",1968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9869923015662332
Sea Swept,Nora Roberts,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9949561985664985
The Blinding Knife,Brent Weeks,2012,https://images.gr-assets.com/books/1338432693m/12499290.jpg,문과 책,인문/사회/문학,0.9986726838332891
Since You've Been Gone,Morgan Matson,2014,https://images.gr-assets.com/books/1377702326m/18189606.jpg,문과 책,인문/사회/문학,0.9992036102999735
nan,Steve Martin,2010,https://images.gr-assets.com/books/1289520035m/7907803.jpg,문과 책,인문/사회/문학,0.9981417573666047
What to Expect When You're Expecting,"Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway",1969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9872577647995753
The Icebound Land,John Flanagan,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Anybody Out There?,Marian Keyes,2006,https://images.gr-assets.com/books/1358594290m/165030.jpg,문과 책,인문/사회/문학,0.9970799044332361
Zero to One,"Peter Thiel, Blake  Masters",2014,https://images.gr-assets.com/books/1414347376m/18050143.jpg,문과 책,인문/사회/문학,0.9992036102999735
Empire of Storms,Sarah J. Maas,2016,https://images.gr-assets.com/books/1463107108m/28260587.jpg,문과 책,인문/사회/문학,0.9997345367666579
nan,"Charles Dickens, Katharine Kroeber Wiley",1843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9538093973984604
What Do You Do?,Gillian Flynn,2014,https://images.gr-assets.com/books/1441679582m/26025580.jpg,문과 책,인문/사회/문학,0.9992036102999735
Smoke and Mirrors,Neil Gaiman,1998,https://images.gr-assets.com/books/1409595076m/16790.jpg,문과 책,인문/사회/문학,0.9949561985664985
The Oath of the Vayuputras,Amish Tripathi,2013,https://images.gr-assets.com/books/1357242702m/12820793.jpg,문과 책,인문/사회/문학,0.9989381470666314
Welcome to the Monkey House,Kurt Vonnegut Jr.,1968,https://images.gr-assets.com/books/1381107552m/4985.jpg,문과 책,인문/사회/문학,0.9869923015662332
Dad Is Fat,Jim Gaffigan,2013,https://images.gr-assets.com/books/1354052742m/16141924.jpg,문과 책,인문/사회/문학,0.9989381470666314
Truman,David McCullough,1992,https://images.gr-assets.com/books/1364681969m/2279.jpg,문과 책,인문/사회/문학,0.9933634191664455
Alexander Hamilton,Ron Chernow,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
The Cat in the Hat and Other Dr. Seuss Favorites,"Dr. Seuss, Various",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
Мёртвые ду́ши,"Nikolai Gogol, Robert A. Maguire",1842,https://images.gr-assets.com/books/1387201057m/28381.jpg,문과 책,인문/사회/문학,0.9535439341651182
The Deal,Elle Kennedy,2015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9994690735333156
